data_id,city_name,country_id,year,population,human_development_index,mobility_index,air_quality_index,energy_consumption_index,education_index,school_life_expectancy,healthcare_index,life_expectancy,income_inequality_index,employment_rate,governance_index,safety_index,internet_quality_index,city_development_index
C697_2014,Prague,CZE,2014-2015,717098,73.33,44.11,38.59,17.65,68.76,10,67.94,57,83.30,84.52,56.62,63.88,47.46,57.28
C698_2014,Pretoria,ZAF,2014-2015,2908895,65.82,54.57,43.39,62.26,65.85,10,68.19,59,63.41,68.56,63.51,66.35,45.41,60.15
C699_2014,Puducherry,IND,2014-2015,657229,53.73,51.82,69.65,49.34,54.03,8,56.06,63,51.09,49.70,50.10,62.70,71.59,56.61
C700_2014,Puebla,MEX,2014-2015,723371,73.49,42.31,53.31,68.35,71.11,11,64.53,55,84.83,72.37,65.28,45.89,34.53,60.25
C701_2014,Puente Alto,CHL,2014-2015,5579001,49.81,37.03,54.56,57.76,25.99,4,67.43,55,56.02,51.01,62.02,43.15,68.37,52.33
C702_2014,Puerto La Cruz,VEN,2014-2015,974095,49.55,46.61,52.78,56.34,52.38,8,49.19,50,47.08,48.69,58.61,49.52,59.73,52.09
C703_2014,Pune,IND,2014-2015,1363514,64.83,71.15,52.82,56.20,52.50,8,62.29,53,79.71,62.88,63.21,44.87,71.41,61.70
C704_2014,Puning,CHN,2014-2015,2947956,61.63,38.56,61.12,43.85,60.63,9,60.49,60,63.78,56.32,52.05,58.31,65.58,56.07
C705_2014,Putian,CHN,2014-2015,4933199,68.47,46.01,59.40,50.63,74.82,11,57.27,60,73.31,63.68,61.29,62.38,22.89,57.17
C706_2014,Pyongyang,PRK,2014-2015,686190,48.99,61.36,34.01,45.21,38.25,6,63.85,49,44.87,37.62,60.90,50.08,82.07,51.82
C707_2014,Qingdao,CHN,2014-2015,1241118,61.35,43.24,45.02,46.28,53.07,8,63.21,54,67.77,61.29,63.83,54.65,47.35,54.57
C708_2014,Qingyuan,CHN,2014-2015,1434759,55.75,55.86,48.86,60.35,53.97,8,59.45,51,53.83,49.61,56.10,46.11,58.24,54.24
C709_2014,Qinhuangdao,CHN,2014-2015,1152146,57.74,72.70,56.60,57.06,51.89,8,67.91,60,53.42,61.04,60.66,55.03,41.80,57.81
C710_2014,Qiqihaer,CHN,2014-2015,1336709,61.91,63.03,52.96,69.10,61.89,9,66.64,62,57.20,48.46,65.93,66.19,41.61,59.30
C711_2014,Qom,IRN,2014-2015,787259,69.69,50.22,43.77,50.93,81.85,12,65.78,55,61.43,51.43,59.85,55.47,51.62,57.24
C712_2014,Quanzhou,CHN,2014-2015,1189685,58.96,58.00,43.25,63.59,62.37,9,47.01,52,67.49,47.21,67.87,65.38,61.82,58.40
C713_2014,Quebec,CAN,2014-2015,921958,62.17,44.87,78.66,85.00,54.03,8,66.02,66,66.47,30.85,65.63,54.52,45.86,59.19
C714_2014,Queretaro,MEX,2014-2015,2938799,53.02,51.57,47.79,50.37,40.82,6,64.77,58,53.46,63.43,58.00,62.54,51.24,54.40
C715_2014,Quetta,PAK,2014-2015,1705923,51.75,53.63,62.20,61.21,48.64,7,42.55,52,64.06,23.14,74.03,51.73,41.07,52.23
C716_2014,Quezon,PHL,2014-2015,746198,53.86,57.27,54.73,60.15,33.03,5,61.24,60,67.30,43.87,65.57,63.55,62.93,56.96
C717_2014,Quito,ECU,2014-2015,528566,62.18,47.63,37.45,55.38,68.39,10,60.03,51,58.11,51.79,65.79,55.99,61.95,56.25
C718_2014,Qujing,CHN,2014-2015,419667,60.12,60.40,62.34,34.11,56.54,8,66.38,58,57.44,61.69,60.27,44.88,36.67,54.07
C719_2014,Quzhou,CHN,2014-2015,1778914,64.93,62.92,46.66,59.34,55.34,8,63.76,56,75.69,51.03,58.80,56.43,40.07,57.00
C720_2014,Ra's Bayrut,LBN,2014-2015,1289391,59.95,29.53,68.61,32.96,68.92,10,71.44,65,39.49,58.83,63.47,53.86,71.28,55.84
C721_2014,Rabat,MAR,2014-2015,1550707,52.90,30.70,31.98,51.40,45.41,7,36.10,37,77.18,46.75,44.86,43.50,57.47,46.54
C722_2014,Raipur,IND,2014-2015,831434,51.35,50.86,39.70,56.50,54.64,8,54.33,52,45.07,61.76,63.93,63.13,58.36,54.83
C723_2014,Rajkot,IND,2014-2015,1231245,58.12,60.53,39.48,63.82,57.60,9,54.54,49,62.23,46.81,58.68,52.37,73.18,56.92
C724_2014,Rajshahi,BGD,2014-2015,345179,47.85,55.49,55.30,59.39,49.87,7,58.99,58,34.68,49.13,63.41,59.62,77.75,56.36
C725_2014,Ranchi,IND,2014-2015,1982275,61.22,58.43,63.48,58.75,67.10,10,63.39,59,53.17,67.92,56.40,50.18,43.67,58.25
C726_2014,Rangpur,BGD,2014-2015,3785339,51.33,57.86,51.51,53.26,49.11,7,50.25,50,54.63,59.82,63.45,46.80,67.42,55.41
C727_2014,Rawalpindi,PAK,2014-2015,792748,59.73,64.29,61.55,59.16,36.05,5,64.91,61,78.23,74.05,55.91,56.97,60.37,61.15
C728_2014,Recife,BRA,2014-2015,643613,57.43,57.06,56.08,63.89,50.76,8,67.46,56,54.07,67.42,48.07,44.68,57.54,56.70
C729_2014,Reykjavik,ISL,2014-2015,12825373,71.48,32.87,67.80,51.08,81.76,12,71.47,74,61.21,79.02,57.03,81.61,54.96,63.88
C730_2014,Reynosa,MEX,2014-2015,237529,54.07,47.06,33.78,40.85,23.13,3,68.42,54,70.66,72.46,64.33,60.73,53.69,53.51
C731_2014,Ribeirao Preto,BRA,2014-2015,6004492,50.56,35.34,48.13,59.10,47.85,7,64.98,54,38.86,41.39,67.32,49.19,30.78,48.29
C732_2014,Riga,LVA,2014-2015,1028224,64.72,51.55,45.40,70.18,61.23,9,63.19,57,69.73,65.57,41.11,61.57,30.53,56.01
C733_2014,Rio De Janeiro,BRA,2014-2015,4081506,26.91,16.52,32.11,23.30,21.11,3,27.84,25,31.79,36.61,27.85,15.44,11.03,24.36
C734_2014,Rishon LeZiyyon,ISR,2014-2015,1401908,55.37,49.98,53.23,56.04,45.79,7,56.08,60,64.24,68.65,68.43,69.88,46.14,57.85
C735_2014,Riyadh,SAU,2014-2015,1110641,58.53,37.21,32.05,49.28,69.09,10,80.24,56,26.25,56.97,58.19,56.14,12.28,47.77
C736_2014,Rizhao,CHN,2014-2015,1005274,56.32,70.89,29.41,58.45,68.48,10,70.13,49,30.35,42.49,49.52,48.92,74.97,54.36
C737_2014,Rome,ITA,2014-2015,940997,51.35,18.13,17.07,56.50,37.30,6,41.94,30,74.82,20.53,30.92,30.13,22.01,34.94
C738_2014,Rosario,ARG,2014-2015,816116,58.12,61.86,38.61,47.35,57.68,9,55.49,55,61.18,51.87,52.17,70.51,82.62,57.93
C739_2014,Rostov on Don,RUS,2014-2015,5115802,56.06,60.80,31.56,48.56,43.00,6,51.52,44,73.67,50.99,60.14,49.22,33.46,50.29
C740_2014,Rotterdam,NLD,2014-2015,1326410,60.63,48.16,30.31,56.36,69.59,10,71.12,49,41.18,66.27,55.79,46.21,51.98,53.70
C741_2014,Ruian,CHN,2014-2015,842151,57.14,41.64,31.82,49.08,44.13,7,66.88,46,60.40,83.67,62.91,39.13,43.87,52.35
C742_2014,Saharanpur,IND,2014-2015,62023,56.73,61.91,48.61,42.59,54.97,8,59.70,57,55.52,60.39,44.88,61.80,43.43,53.38
C743_2014,Saint Petersburg,RUS,2014-2015,980538,69.80,47.80,33.31,50.70,69.81,10,62.03,50,77.57,74.93,52.54,55.53,34.87,55.91
C744_2014,Saitama,JPN,2014-2015,884932,57.42,55.29,48.11,57.00,39.68,6,73.53,56,59.05,39.86,60.65,45.68,53.35,53.22
C745_2014,Sakai,JPN,2014-2015,3542497,53.70,53.63,62.81,39.17,55.53,8,60.21,65,45.35,46.60,64.22,72.57,82.99,58.31
C746_2014,Sale,MAR,2014-2015,1167689,49.01,47.02,15.98,62.83,43.57,7,50.61,43,52.86,64.50,64.83,62.46,50.92,51.56
C747_2014,Salem,IND,2014-2015,832921,59.19,59.01,53.51,54.69,52.72,8,68.84,60,56.02,55.98,74.23,57.14,18.34,55.05
C748_2014,Saltillo,MEX,2014-2015,1171450,68.35,52.43,49.43,47.55,75.16,11,73.47,51,56.42,59.42,48.91,28.79,42.06,53.36
C749_2014,Salvador,BRA,2014-2015,1436214,60.45,44.11,44.30,57.64,50.77,8,60.84,54,69.74,55.84,52.78,57.82,46.90,54.07
C750_2014,Samara,RUS,2014-2015,1372024,63.50,47.35,44.70,58.55,45.67,7,72.20,56,72.64,55.22,62.32,51.82,57.61,56.81
C751_2014,Samarinda,IDN,2014-2015,850918,72.43,63.16,53.24,52.11,47.47,7,85.59,58,84.24,48.16,52.90,35.23,41.83,56.39
C752_2014,Samut Prakan,THA,2014-2015,1277471,67.20,47.52,31.97,47.47,60.56,9,71.72,52,69.31,56.03,39.80,52.37,83.24,56.00
C753_2014,San Antonio,USA,2014-2015,1014909,46.04,67.02,51.81,60.12,52.63,8,52.85,52,32.63,60.13,57.43,52.02,50.93,53.76
C754_2014,San Diego,USA,2014-2015,610331,54.76,61.52,45.97,53.68,45.96,7,58.30,53,60.02,59.27,52.92,53.35,74.90,56.59
C755_2014,San Francisco,USA,2014-2015,512472,47.93,41.38,52.94,44.10,59.54,9,58.06,50,26.18,70.33,63.27,39.03,69.20,52.40
C756_2014,San Jose_cri,CRI,2014-2015,1108521,62.70,22.68,35.42,54.09,53.89,8,64.98,45,69.24,49.45,33.22,34.08,37.61,45.47
C757_2014,San Jose_usa,USA,2014-2015,898608,53.64,61.38,45.21,53.81,42.32,6,59.11,52,59.48,46.51,55.39,52.19,50.63,52.60
C758_2014,San Juan,PRI,2014-2015,234097,53.03,50.19,68.03,69.46,53.64,8,52.14,56,53.30,58.24,61.34,48.84,58.65,57.38
C759_2014,San Luis Potosi,MEX,2014-2015,741344,51.44,60.25,43.84,60.96,43.06,6,60.43,53,50.83,57.68,60.16,54.09,70.77,56.21
C760_2014,San Miguel De Tucuman,ARG,2014-2015,1096518,51.57,64.91,56.80,41.42,50.08,8,63.01,61,41.62,35.72,58.75,62.26,48.61,52.32
C761_2014,San Miguelito,PAN,2014-2015,2406789,62.03,55.54,41.24,69.83,67.10,10,54.53,48,64.46,49.54,61.90,48.32,61.99,57.45
C762_2014,San Pedro Sula,HND,2014-2015,1496876,48.91,68.46,41.63,46.60,44.19,7,58.14,46,44.40,59.63,56.78,36.74,49.44,50.60
C763_2014,San Salvador,SLV,2014-2015,486225,64.44,52.28,57.31,47.01,52.40,8,66.31,55,74.62,58.67,45.48,40.29,73.98,56.84
C764_2014,Sana'a,YEM,2014-2015,6471588,32.89,34.25,10.91,55.22,28.28,4,37.47,30,32.93,14.46,36.11,40.31,65.77,35.57
C765_2014,Santa Cruz,BOL,2014-2015,431939,55.17,57.08,43.85,52.28,31.32,5,68.06,51,66.13,49.31,56.85,40.11,35.15,50.01
C766_2014,Santa Marta,COL,2014-2015,706392,48.10,38.36,49.78,51.51,47.18,7,44.88,57,52.24,47.92,60.37,76.75,51.33,52.03
C767_2014,Santiago,CHL,2014-2015,2872340,43.99,29.31,11.63,24.07,37.15,6,50.99,33,43.84,63.93,34.58,36.32,13.97,34.58
C768_2014,Santiago de Cuba,CUB,2014-2015,891952,52.12,50.90,50.98,51.41,51.81,8,60.37,50,44.17,41.99,56.79,38.33,50.16,49.69
C769_2014,Santiago de los Caballeros,DOM,2014-2015,378859,59.53,56.59,51.43,62.08,41.47,6,66.14,55,70.98,71.75,54.48,47.39,61.10,58.34
C770_2014,Santo Domingo,DOM,2014-2015,652912,54.35,74.26,62.40,55.40,57.80,9,51.05,60,54.20,58.88,52.37,66.25,40.89,57.35
C771_2014,Santo Domingo Este,DOM,2014-2015,20633309,54.11,53.47,60.29,51.73,42.45,6,63.84,56,56.04,60.82,61.97,44.46,60.29,55.54
C772_2014,Santo Domingo Oeste,DOM,2014-2015,2623294,54.44,57.83,47.69,64.55,45.40,7,51.63,50,66.28,67.15,57.47,49.99,42.05,55.00
C773_2014,Sao Jose Dos Campos,BRA,2014-2015,842311,49.41,56.35,42.81,52.37,43.38,7,51.86,45,53.00,68.98,45.72,41.74,53.91,51.01
C774_2014,Sao Paulo,BRA,2014-2015,625991,36.76,27.74,23.26,59.19,28.19,4,46.04,34,36.04,39.05,36.30,33.03,68.02,39.69
C775_2014,Sapporo,JPN,2014-2015,283282,51.51,59.02,34.72,57.51,55.07,8,57.54,47,41.91,37.61,62.73,49.37,33.74,48.92
C776_2014,Saratov,RUS,2014-2015,670896,58.54,37.65,34.29,47.00,44.41,7,72.90,58,58.30,58.66,53.16,65.75,71.66,54.38
C777_2014,Sargodha,PAK,2014-2015,267930,69.28,40.65,60.03,46.15,60.82,9,74.90,63,72.12,60.61,62.61,54.70,90.48,62.31
C778_2014,Sariwon,PRK,2014-2015,366352,55.34,53.03,74.21,44.79,55.96,8,65.24,60,44.81,39.75,62.12,40.73,69.05,54.97
C779_2014,Seattle,USA,2014-2015,298658,68.25,32.77,37.45,40.88,61.17,9,65.92,42,77.67,73.92,60.06,23.82,46.85,52.05
C780_2014,Sekondi Takoradi,GHA,2014-2015,674423,49.03,66.05,54.61,47.37,49.33,7,71.00,64,26.76,63.05,58.09,67.80,70.27,57.43
C781_2014,Semarang,IDN,2014-2015,1676032,51.47,44.42,41.59,64.52,48.15,7,64.77,50,41.50,56.24,57.46,43.13,60.45,52.22
C782_2014,Sendai,JPN,2014-2015,2234803,56.84,47.26,42.58,66.76,63.44,10,62.62,56,44.46,55.21,56.81,62.70,45.54,54.74
C783_2014,Seongnam,KOR,2014-2015,949080,52.54,67.84,49.88,46.51,39.09,6,68.89,56,49.65,54.83,58.90,48.15,75.55,55.93
C784_2014,Seoul,KOR,2014-2015,9874776,66.03,47.85,6.92,54.15,63.02,9,70.77,44,64.29,49.63,41.19,54.16,100.00,55.20
C785_2014,Serang,IDN,2014-2015,643741,57.73,45.19,67.93,63.17,65.23,10,54.84,55,53.13,59.29,66.92,43.57,50.09,56.94
C786_2014,Sevilla,ESP,2014-2015,628826,61.44,69.40,68.32,53.71,58.99,9,49.02,57,76.30,37.04,58.54,54.16,63.03,58.85
C787_2014,Shah Alam,MYS,2014-2015,208969,59.34,59.18,62.28,43.64,64.99,10,52.00,54,61.02,59.45,55.76,47.27,69.44,57.50
C788_2014,Shanghai,CHN,2014-2015,22821226,72.04,43.77,36.29,12.27,79.87,12,80.80,59,55.45,73.48,62.89,61.25,13.57,51.96
C789_2014,Shangqiu,CHN,2014-2015,690736,47.62,74.26,36.11,52.52,37.32,6,60.99,50,44.54,62.67,54.32,54.28,43.32,52.03
C790_2014,Shangrao,CHN,2014-2015,875914,57.88,51.87,44.36,59.93,67.68,10,56.24,54,49.71,65.32,64.98,60.50,49.61,57.02
C791_2014,Shantou,CHN,2014-2015,3888285,59.34,56.92,53.56,65.01,61.55,9,58.70,55,57.76,49.98,60.78,53.39,63.09,58.07
C792_2014,Shaoguan,CHN,2014-2015,738561,56.88,50.06,62.39,60.38,38.68,6,59.21,57,72.75,44.19,50.56,48.89,48.11,53.52
C793_2014,Shaoxing,CHN,2014-2015,2000195,62.15,58.47,42.08,55.05,59.98,9,62.12,54,64.35,50.73,52.49,56.98,52.82,55.51
C794_2014,Shaoyang,CHN,2014-2015,623727,42.70,65.73,51.00,48.47,44.69,7,55.11,53,28.30,62.74,50.71,51.97,60.96,51.97
C795_2014,Sharjah,ARE,2014-2015,1189017,50.86,47.22,32.85,45.38,55.24,8,55.59,42,41.76,62.45,54.77,37.52,54.39,48.72
C796_2014,Sheffield,GBR,2014-2015,700745,53.74,44.10,37.42,57.89,53.85,8,58.87,51,48.49,38.18,57.75,57.23,66.76,52.05
C797_2014,Shenyang,CHN,2014-2015,6362634,58.40,48.67,41.85,58.91,65.66,10,63.07,52,46.48,49.72,61.33,49.77,56.94,54.24
C798_2014,Shenzhen,CHN,2014-2015,11072131,69.66,58.81,68.08,58.94,79.22,12,80.98,73,48.78,84.07,62.98,70.87,64.51,67.72
C799_2014,Shibganj,BGD,2014-2015,605475,54.62,49.74,51.14,45.66,33.60,5,62.32,61,67.93,30.73,48.43,68.06,37.31,49.49
C800_2014,Shijiazhuang,CHN,2014-2015,3642034,56.00,52.28,36.24,43.04,64.54,10,59.52,43,43.95,58.26,53.39,33.83,46.72,49.18
C1_2015,Aba,NGA,2015-2016,943288,53.39,68.52,49.23,88.20,55.44,8,66.96,55,37.78,52.48,64.75,48.01,50.26,58.16
C2_2015,Abidjan,CIV,2015-2016,4533075,50.12,45.22,63.87,54.18,43.93,7,63.01,62,43.41,58.84,60.21,58.17,48.59,53.94
C3_2015,Abobo,CIV,2015-2016,830470,55.81,63.94,49.99,45.00,50.69,8,68.92,58,47.82,38.21,54.69,54.75,45.77,51.98
C4_2015,Abomey Calavi,BEN,2015-2016,757922,58.79,48.18,51.49,40.97,67.00,10,56.95,50,52.41,54.14,66.18,40.14,58.79,53.63
C5_2015,Abu Dhabi,ARE,2015-2016,1202756,75.62,75.25,63.31,66.49,81.15,12,82.51,73,63.21,74.68,70.57,72.21,53.89,70.33
C6_2015,Abu Ghurayb,IRQ,2015-2016,784640,67.51,68.84,70.66,53.02,72.96,11,69.13,64,60.45,54.44,59.22,53.38,74.08,63.62
C7_2015,Abuja,NGA,2015-2016,2441691,65.47,59.84,48.54,38.96,60.94,9,56.82,51,78.64,45.83,35.78,46.56,62.50,53.44
C8_2015,Acapulco De Juarez,MEX,2015-2016,919884,54.22,51.49,49.70,57.49,50.72,8,65.60,52,46.34,64.78,55.78,39.88,62.66,54.44
C9_2015,Accra,GHA,2015-2016,2289561,50.65,31.30,18.02,57.60,55.66,8,51.08,37,45.20,30.82,33.86,42.40,69.80,43.57
C10_2015,Ad Dammam,SAU,2015-2016,1079750,54.94,42.75,47.84,50.25,60.69,9,52.56,51,51.57,38.21,51.56,52.11,53.84,50.14
C11_2015,Adana,TUR,2015-2016,1672787,67.74,65.73,62.77,57.84,71.70,11,51.47,58,80.04,49.09,55.01,61.17,50.62,60.54
C12_2015,Addis Ababa,ETH,2015-2016,3870785,47.92,53.09,35.82,69.79,41.99,6,45.15,40,56.63,47.50,52.32,39.58,22.39,46.43
C13_2015,Adelaide,CCK,2015-2016,1283805,63.22,67.53,52.11,81.19,65.51,10,67.09,59,57.07,53.92,53.91,58.86,85.09,64.23
C14_2015,Aden,YEM,2015-2016,834493,58.42,69.79,54.59,56.31,61.58,9,58.72,55,54.96,49.34,53.41,52.10,79.46,59.03
C15_2015,Agadir,MAR,2015-2016,837785,60.80,50.17,55.51,40.51,59.78,9,56.09,54,66.54,58.99,55.35,50.86,62.35,55.62
C16_2015,Agra,IND,2015-2016,1959524,69.09,53.03,50.73,50.24,57.83,9,58.96,54,90.47,45.46,56.07,51.31,65.42,57.95
C17_2015,Aguascalientes,MEX,2015-2016,1016592,49.35,51.44,59.03,57.79,46.38,7,57.44,56,44.24,46.22,57.41,50.75,82.86,55.36
C18_2015,Ahmedabad,IND,2015-2016,7109286,65.08,63.41,24.59,47.25,65.89,10,59.25,53,70.09,54.11,43.43,74.29,38.57,54.09
C19_2015,Ahvaz,IRN,2015-2016,1166102,63.54,32.50,40.12,70.28,63.04,9,67.80,57,59.79,41.29,53.96,62.16,66.52,55.75
C20_2015,Akure,NGA,2015-2016,556056,60.23,57.89,38.34,49.99,51.32,8,60.13,50,69.23,50.14,59.47,53.00,35.27,52.48
C21_2015,Al Ahmadi,KWT,2015-2016,853507,70.21,65.04,56.13,66.79,60.83,9,70.28,58,79.52,56.86,56.32,48.48,54.22,61.45
C22_2015,Al Basrah al Qadimah,IRQ,2015-2016,2719888,53.10,48.96,33.23,53.99,53.57,8,47.69,46,58.05,50.79,53.18,56.15,51.48,50.71
C23_2015,Al Hoceima,MAR,2015-2016,399094,58.69,59.60,48.45,50.43,48.86,7,64.24,46,62.97,43.40,50.22,25.24,55.87,50.93
C24_2015,Al Hudaydah,YEM,2015-2016,572952,62.31,67.45,41.33,55.25,55.86,8,60.73,57,70.35,49.06,55.95,69.88,55.22,58.11
C25_2015,Al Kharj,SAU,2015-2016,364149,69.09,48.39,54.69,49.91,51.13,8,72.03,56,84.10,60.34,59.89,41.60,54.76,57.68
C26_2015,Al Khobar,SAU,2015-2016,342693,72.71,35.07,46.16,57.40,79.60,12,72.08,56,66.44,45.00,62.18,49.92,80.18,59.40
C27_2015,Al Mahallah al Kubra,EGY,2015-2016,510484,56.27,58.62,51.13,36.36,42.20,6,65.42,58,61.18,47.63,54.59,56.52,60.02,53.37
C28_2015,Al Mansurah,EGY,2015-2016,1765364,54.60,52.64,59.77,44.20,42.79,6,61.54,55,59.46,47.46,51.33,43.57,60.96,52.37
C29_2015,Al Mawsil al Jadidah,IRQ,2015-2016,979465,59.56,54.98,37.39,40.23,48.38,7,64.26,48,66.03,23.88,55.64,43.75,63.02,49.76
C30_2015,Aleppo,SYR,2015-2016,4789362,61.67,58.17,37.50,56.85,55.45,8,55.56,47,74.00,52.64,52.57,48.86,69.48,56.11
C31_2015,Alexandria,EGY,2015-2016,2592330,56.92,49.46,33.11,72.52,70.21,11,57.74,50,42.80,52.02,68.39,59.13,56.69,56.21
C32_2015,Algiers,DZA,2015-2016,1041751,61.95,25.17,41.70,60.65,70.38,11,53.29,50,62.18,28.92,40.83,56.23,32.57,47.19
C33_2015,Aligarh,IND,2015-2016,1294529,72.76,52.26,57.54,59.37,71.36,11,64.48,59,82.45,63.04,64.23,55.84,55.52,62.61
C34_2015,Allahabad,IND,2015-2016,1665315,69.56,60.25,77.43,51.68,75.24,11,60.61,67,72.84,71.09,57.37,62.15,76.84,66.55
C35_2015,Almaty,KAZ,2015-2016,541034,56.69,48.71,34.94,46.29,38.63,6,52.25,51,79.18,47.27,62.37,65.98,10.53,48.62
C36_2015,Amara,IRQ,2015-2016,1782971,57.56,33.12,46.40,63.77,52.33,8,58.71,52,61.63,40.54,62.62,51.42,55.08,52.56
C37_2015,Amman,JOR,2015-2016,694547,52.00,22.40,31.04,51.51,44.57,7,51.48,39,59.95,27.39,29.58,35.58,65.71,41.92
C38_2015,Amravati,IND,2015-2016,1271078,60.77,57.13,67.51,49.50,72.93,11,50.37,58,59.01,48.20,57.45,55.20,44.35,56.17
C39_2015,Amritsar,IND,2015-2016,1106056,57.28,53.06,27.60,40.72,54.46,8,49.96,43,67.43,53.78,50.18,50.49,77.25,52.49
C40_2015,Amsterdam,NLD,2015-2016,4633405,70.51,49.12,34.27,24.71,76.95,12,67.29,53,67.29,79.03,64.39,57.62,64.82,58.55
C41_2015,Ankara,TUR,2015-2016,641439,62.53,53.36,39.21,15.23,60.45,9,70.05,52,57.10,63.90,53.13,47.29,26.70,48.64
C42_2015,Anqing,CHN,2015-2016,494694,65.26,52.98,43.09,58.92,50.85,8,71.23,57,73.70,51.23,52.35,56.04,65.97,57.64
C43_2015,Anqiu,CHN,2015-2016,745790,53.37,38.56,46.17,51.63,46.31,7,67.77,54,46.03,44.88,61.02,49.35,59.14,51.09
C44_2015,Ansan,KOR,2015-2016,1562006,61.25,47.18,24.70,31.74,58.89,9,69.82,49,55.05,53.62,53.28,51.80,60.12,50.62
C45_2015,Anshan,CHN,2015-2016,1083923,62.41,55.33,43.22,66.04,55.53,8,74.54,52,57.17,46.60,48.09,39.51,55.60,54.16
C46_2015,Antalya,TUR,2015-2016,2618084,51.63,56.19,61.78,20.91,42.01,6,53.98,55,58.89,63.84,52.81,50.09,63.62,52.41
C47_2015,Antananarivo,MDG,2015-2016,774682,51.50,53.28,44.57,41.45,40.79,6,56.18,54,57.53,45.20,54.21,60.94,49.51,50.37
C48_2015,Antipolo,PHL,2015-2016,402444,45.15,46.65,39.44,57.22,43.91,7,57.85,48,33.69,74.36,54.85,48.04,44.53,50.05
C49_2015,Antofagasta,CHL,2015-2016,1017170,68.31,46.00,32.92,51.10,71.22,11,59.25,49,74.47,55.06,56.33,54.57,61.18,56.21
C50_2015,Antwerp,BEL,2015-2016,1144382,64.52,37.05,46.47,42.06,57.73,9,61.83,53,74.01,70.20,59.40,49.69,48.64,54.71
C51_2015,Anyang,CHN,2015-2016,595462,61.81,45.47,66.76,72.56,42.14,6,65.84,59,77.44,38.94,50.36,45.67,68.40,57.36
C52_2015,Ar Rayyan,QAT,2015-2016,909365,56.35,57.99,60.84,53.81,39.64,6,62.65,57,66.75,63.61,61.22,46.91,47.53,56.10
C53_2015,Aracaju,BRA,2015-2016,857644,59.27,58.00,47.53,52.89,47.04,7,57.05,53,73.71,49.42,54.73,53.27,61.11,55.48
C54_2015,Arequipa,PER,2015-2016,1328473,57.69,53.92,70.84,62.52,65.59,10,52.51,62,54.98,57.73,55.39,61.76,48.61,58.39
C55_2015,Asansol,IND,2015-2016,192531,56.24,31.99,44.48,65.61,74.39,11,47.99,52,46.34,52.51,54.14,64.14,50.03,53.16
C56_2015,Ashdod,ISR,2015-2016,753486,59.82,63.82,47.47,55.76,66.66,10,56.18,49,56.61,63.45,63.92,44.35,68.93,58.72
C57_2015,Ashgabat,TKM,2015-2016,803250,43.29,51.42,36.98,63.13,50.32,8,56.30,42,23.25,67.91,52.30,33.97,59.56,49.51
C58_2015,Asmara,ERI,2015-2016,893771,43.97,64.61,52.25,50.81,34.61,5,58.22,53,39.07,56.94,42.93,47.84,69.46,51.67
C59_2015,Astana,KAZ,2015-2016,2967447,53.83,42.49,64.76,55.75,33.16,5,53.59,58,74.74,73.07,56.29,54.23,69.79,57.79
C60_2015,Asuncion,PRY,2015-2016,432908,49.60,58.41,54.20,61.80,43.43,7,59.58,53,45.80,64.94,57.51,45.57,61.47,55.27
C61_2015,Asyut,EGY,2015-2016,3161155,69.24,44.23,44.87,52.97,71.46,11,64.71,55,71.54,59.42,56.78,56.27,78.79,60.10
C62_2015,Athens,GRC,2015-2016,1465113,49.38,32.68,24.16,51.19,38.31,6,44.78,32,65.06,28.68,28.35,28.54,28.49,37.02
C63_2015,Auckland,NZL,2015-2016,1353181,70.56,50.92,73.69,86.72,72.15,11,76.08,72,63.45,75.89,67.44,64.91,35.58,66.68
C64_2015,Aurangabad,IND,2015-2016,921452,63.51,50.28,57.22,45.61,55.77,8,54.70,57,80.06,45.96,58.32,60.36,22.98,53.13
C65_2015,Austin,USA,2015-2016,751242,63.08,70.44,46.98,58.58,48.04,7,68.25,55,72.94,53.62,58.98,51.09,68.96,59.79
C66_2015,Bacoor,PHL,2015-2016,599215,53.95,61.81,50.31,65.36,51.01,8,54.15,52,56.69,47.73,54.26,50.97,39.17,53.15
C67_2015,Baghdad,IRQ,2015-2016,6351400,53.16,57.27,48.55,53.48,40.60,6,62.64,61,56.24,56.72,64.20,71.51,40.66,55.19
C68_2015,Bahawalpur,PAK,2015-2016,719922,49.07,54.37,38.22,54.89,47.78,7,58.51,45,40.93,53.77,57.75,39.15,51.48,49.69
C69_2015,Baishan,CHN,2015-2016,639108,57.42,52.89,35.85,42.69,64.07,10,64.22,51,43.96,61.76,63.56,53.30,54.45,53.68
C70_2015,Baixada Santista,BRA,2015-2016,1779142,66.74,55.14,37.82,69.53,61.76,9,57.34,47,81.11,49.77,58.72,45.22,77.28,59.37
C71_2015,Baku,AZE,2015-2016,2206320,71.03,52.98,62.74,14.48,51.15,8,61.93,48,100.00,47.38,49.96,19.39,12.28,47.23
C72_2015,Balikpapan,IDN,2015-2016,620112,57.93,50.49,32.91,55.28,67.37,10,54.95,44,51.48,48.57,63.96,44.00,75.74,54.48
C73_2015,Bamako,MLI,2015-2016,2219000,61.68,56.27,74.86,54.86,59.30,9,64.41,62,61.34,62.89,59.01,47.75,68.85,60.95
C74_2015,Bamenda,CMR,2015-2016,441689,54.36,59.73,37.11,62.83,47.87,7,61.54,49,53.67,57.43,54.60,49.29,45.94,53.00
